timestamp,solar_irradiance,wind_speed,temperature,cloud_cover
2025-04-14 02:00:00,0.0,3.1,24.37,88.88
2025-04-14 03:00:00,0.0,3.07,23.75,85.99
2025-04-14 04:00:00,0.0,3.04,23.16,86.47
2025-04-14 05:00:00,4.38,3.06,22.65,75.67
2025-04-14 06:00:00,102.15,4.48,24.53,64.47
2025-04-14 07:00:00,295.77,4.4,27.45,53.77
2025-04-14 08:00:00,512.2,4.54,32.46,43.11
2025-04-14 09:00:00,705.75,3.86,35.11,32.4
2025-04-14 10:00:00,851.2,3.06,36.81,21.67
2025-04-14 11:00:00,966.72,2.46,38.07,10.86
2025-04-14 12:00:00,973.17,2.08,38.88,0.04
2025-04-14 13:00:00,861.2,1.81,39.29,16.6
2025-04-14 14:00:00,673.12,1.61,39.21,32.67
2025-04-14 15:00:00,453.8,1.63,38.8,48.4
2025-04-14 16:00:00,238.82,1.9,37.94,64.57
2025-04-14 17:00:00,77.6,2.16,36.27,80.85
2025-04-14 18:00:00,0.0,2.79,32.66,99.91
2025-04-14 19:00:00,0.0,4.19,31.55,98.39
2025-04-14 20:00:00,0.0,4.91,30.54,90.46
2025-04-14 21:00:00,0.0,5.15,29.43,86.52
2025-04-14 22:00:00,0.0,4.99,28.31,87.24
2025-04-14 23:00:00,0.0,4.69,27.3,89.11
2025-04-15 00:00:00,0.0,4.37,26.38,86.66
2025-04-15 01:00:00,0.0,4.09,25.54,17.8
2025-04-15 02:00:00,0.0,4.09,24.84,90.32
2025-04-15 03:00:00,0.0,4.25,24.28,82.31
2025-04-15 04:00:00,0.0,4.48,23.75,84.81
2025-04-15 05:00:00,3.17,4.77,23.32,74.16
2025-04-15 06:00:00,85.22,5.91,24.45,59.93
2025-04-15 07:00:00,268.88,6.22,27.78,48.27
2025-04-15 08:00:00,486.45,6.89,31.84,38.03
2025-04-15 09:00:00,684.8,6.24,34.32,27.83
2025-04-15 10:00:00,835.62,5.27,36.19,18.47
2025-04-15 11:00:00,930.0,4.3,37.65,9.32
2025-04-15 12:00:00,959.5,3.47,38.57,0.0
2025-04-15 13:00:00,884.58,2.82,39.0,0.28
2025-04-15 14:00:00,729.9,2.46,38.96,14.9
2025-04-15 15:00:00,518.6,2.3,38.52,29.03
2025-04-15 16:00:00,284.62,2.26,37.64,43.41
2025-04-15 17:00:00,85.88,2.11,36.02,58.18
2025-04-15 18:00:00,2.65,2.5,32.4,74.37
2025-04-15 19:00:00,0.0,3.11,31.23,89.27
2025-04-15 20:00:00,0.0,3.66,30.49,83.84
2025-04-15 21:00:00,0.0,4.01,29.65,84.35
2025-04-15 22:00:00,0.0,4.01,28.7,82.86
2025-04-15 23:00:00,0.0,3.85,27.77,71.82
2025-04-16 00:00:00,0.0,3.72,26.92,66.8
2025-04-16 01:00:00,0.0,3.62,26.22,83.89
2025-04-16 02:00:00,0.0,3.53,25.55,4.46
2025-04-16 03:00:00,0.0,3.38,24.94,74.35
2025-04-16 04:00:00,0.0,3.2,24.35,69.33
2025-04-16 05:00:00,4.18,3.15,23.93,61.71
2025-04-16 06:00:00,95.12,4.58,25.65,52.31
2025-04-16 07:00:00,280.73,4.42,28.5,44.6
2025-04-16 08:00:00,491.55,4.64,33.3,37.28
2025-04-16 09:00:00,686.03,4.09,35.8,30.23
2025-04-16 10:00:00,839.55,3.32,37.54,23.04
2025-04-16 11:00:00,917.12,2.58,38.88,15.73
2025-04-16 12:00:00,935.67,1.93,39.72,8.19
2025-04-16 13:00:00,875.65,1.34,40.12,0.4
2025-04-16 14:00:00,713.45,0.96,40.07,16.97
2025-04-16 15:00:00,506.17,0.9,39.77,33.14
2025-04-16 16:00:00,283.0,0.98,39.08,49.32
2025-04-16 17:00:00,94.47,0.97,37.58,65.11
2025-04-16 18:00:00,3.25,1.66,34.6,83.38
2025-04-16 19:00:00,0.0,2.42,32.64,99.99
2025-04-16 20:00:00,0.0,2.92,31.31,99.99
2025-04-16 21:00:00,0.0,3.17,30.32,99.96
2025-04-16 22:00:00,0.0,3.32,29.49,98.67
2025-04-16 23:00:00,0.0,3.41,28.72,87.86
2025-04-17 00:00:00,0.0,3.4,27.97,79.29
2025-04-17 01:00:00,0.0,3.36,27.21,65.75
2025-04-17 02:00:00,0.0,3.39,26.55,58.03
2025-04-17 03:00:00,0.0,3.42,25.91,99.36
2025-04-17 04:00:00,0.0,3.4,25.3,99.35
2025-04-17 05:00:00,4.65,3.46,24.82,82.66
2025-04-17 06:00:00,98.68,4.61,26.5,64.33
2025-04-17 07:00:00,271.95,4.78,29.38,47.97
2025-04-17 08:00:00,479.2,5.0,33.12,32.28
2025-04-17 09:00:00,710.08,4.77,36.69,10.98
2025-04-17 10:00:00,822.03,4.02,39.64,21.39
2025-04-17 11:00:00,946.67,3.39,41.71,10.39
2025-04-17 12:00:00,955.12,3.22,43.01,2.51
2025-04-17 13:00:00,877.8,3.43,43.7,3.24
2025-04-17 14:00:00,676.53,4.02,43.86,29.32
2025-04-17 15:00:00,443.73,4.88,43.45,49.21
2025-04-17 16:00:00,250.52,5.55,42.42,60.46
2025-04-17 17:00:00,83.35,4.35,40.35,68.3
2025-04-17 18:00:00,2.65,3.29,36.43,86.7
2025-04-17 19:00:00,0.0,3.45,35.06,99.19
2025-04-17 20:00:00,0.0,3.35,33.84,98.79
2025-04-17 21:00:00,0.0,2.82,32.43,99.42
2025-04-17 22:00:00,0.0,2.03,31.06,98.61
2025-04-17 23:00:00,0.0,1.12,30.15,99.04
2025-04-18 00:00:00,0.0,0.43,29.72,98.38
2025-04-18 01:00:00,0.0,0.99,29.25,84.54
2025-04-18 02:00:00,0.0,1.92,28.47,90.24
2025-04-18 03:00:00,0.0,2.81,27.45,86.75
2025-04-18 04:00:00,0.0,3.39,26.73,76.6
2025-04-18 05:00:00,4.9,3.63,25.92,67.12
2025-04-18 06:00:00,93.9,5.04,27.34,56.68
2025-04-18 07:00:00,268.42,5.37,30.08,47.05
2025-04-18 08:00:00,473.35,5.35,34.0,37.54
2025-04-18 09:00:00,664.95,5.83,37.8,28.12
2025-04-18 10:00:00,817.25,6.61,41.52,18.93
2025-04-18 11:00:00,950.35,6.36,43.55,9.64
2025-04-18 12:00:00,981.4,5.81,44.48,0.29
2025-04-18 13:00:00,884.75,5.68,44.7,14.15
2025-04-18 14:00:00,724.92,5.87,44.45,27.96
2025-04-18 15:00:00,516.08,6.21,43.73,42.09
2025-04-18 16:00:00,287.33,6.43,42.57,56.35
2025-04-18 17:00:00,91.12,5.27,40.36,70.93
2025-04-18 18:00:00,3.4,4.39,36.09,85.66
2025-04-18 19:00:00,0.0,5.83,35.24,99.94
2025-04-18 20:00:00,0.0,6.94,34.47,99.94
2025-04-18 21:00:00,0.0,7.04,33.22,99.95
2025-04-18 22:00:00,0.0,6.87,32.07,99.96
2025-04-18 23:00:00,0.0,6.49,30.98,99.96
2025-04-19 00:00:00,0.0,5.88,29.89,99.95
2025-04-19 01:00:00,0.0,5.26,28.81,78.51
2025-04-19 02:00:00,0.0,3.95,27.43,98.22
2025-04-19 03:00:00,0.0,3.22,26.27,94.79
2025-04-19 04:00:00,0.0,2.69,25.54,98.29
2025-04-19 05:00:00,5.85,1.98,25.44,86.05
2025-04-19 06:00:00,118.82,1.87,27.36,71.29
2025-04-19 07:00:00,309.8,2.55,30.59,60.38
2025-04-19 08:00:00,526.67,4.31,34.69,48.36
2025-04-19 09:00:00,726.38,6.52,37.86,36.39
2025-04-19 10:00:00,886.12,7.72,39.57,24.39
2025-04-19 11:00:00,978.5,8.5,40.72,12.34
2025-04-19 12:00:00,1016.65,8.85,41.47,0.04
2025-04-19 13:00:00,918.88,9.0,41.81,13.98
2025-04-19 14:00:00,761.12,8.65,41.59,27.8
2025-04-19 15:00:00,553.9,8.21,40.89,41.88
2025-04-19 16:00:00,320.42,7.72,39.67,56.09
2025-04-19 17:00:00,106.43,5.94,37.53,70.4
2025-04-19 18:00:00,3.9,3.62,32.95,85.72
2025-04-19 19:00:00,0.0,3.5,31.23,100.0
2025-04-19 20:00:00,0.0,3.7,30.32,100.0
2025-04-19 21:00:00,0.0,4.32,29.77,100.0
2025-04-19 22:00:00,0.0,5.45,29.49,97.85
2025-04-19 23:00:00,0.0,6.45,29.11,100.0
2025-04-20 00:00:00,0.0,6.57,28.3,98.9
2025-04-20 01:00:00,0.0,6.48,27.5,73.72
2025-04-20 02:00:00,0.0,6.35,26.86,100.0
2025-04-20 03:00:00,0.0,6.18,26.35,100.0
2025-04-20 04:00:00,0.0,5.85,25.9,100.0
2025-04-20 05:00:00,6.22,5.38,25.48,79.26
2025-04-20 06:00:00,106.05,6.13,26.88,57.86
2025-04-20 07:00:00,295.58,6.14,29.83,38.32
2025-04-20 08:00:00,526.03,6.34,33.62,18.91
2025-04-20 09:00:00,720.15,5.46,36.64,21.7
2025-04-20 10:00:00,857.78,5.01,38.16,26.17
2025-04-20 11:00:00,927.95,4.88,39.31,30.67
2025-04-20 12:00:00,921.92,4.98,40.03,35.17
2025-04-20 13:00:00,841.8,5.2,40.35,44.36
2025-04-20 14:00:00,693.55,5.31,40.23,53.54
2025-04-20 15:00:00,497.08,5.48,39.68,62.68
2025-04-20 16:00:00,279.38,5.57,38.68,71.98
2025-04-20 17:00:00,91.85,4.79,37.1,81.16
2025-04-20 18:00:00,3.75,3.31,33.65,90.7
2025-04-20 19:00:00,0.0,3.67,32.36,99.99
2025-04-20 20:00:00,0.0,4.2,31.58,99.99
2025-04-20 21:00:00,0.0,4.91,30.87,99.98
2025-04-20 22:00:00,0.0,5.4,29.95,99.99
2025-04-20 23:00:00,0.0,5.54,28.72,99.98
2025-04-21 00:00:00,0.0,5.49,27.32,84.01
2025-04-21 01:00:00,0.0,5.33,25.97,100.0
2025-04-21 02:00:00,0.0,4.96,24.86,71.63
2025-04-21 03:00:00,0.0,4.47,23.96,99.77
2025-04-21 04:00:00,0.0,4.01,23.2,98.98
2025-04-21 05:00:00,6.2,3.61,22.57,88.07
2025-04-21 06:00:00,115.68,3.81,24.97,73.37
2025-04-21 07:00:00,295.67,4.0,28.07,64.18
2025-04-21 08:00:00,499.67,3.62,32.55,53.37
2025-04-21 09:00:00,689.47,4.8,36.33,42.9
2025-04-21 10:00:00,842.55,5.31,37.86,32.38
2025-04-21 11:00:00,957.2,5.77,39.14,21.72
2025-04-21 12:00:00,992.35,6.1,39.91,11.03
2025-04-21 13:00:00,957.38,6.3,40.24,0.09
2025-04-21 14:00:00,792.25,6.14,40.18,16.69
2025-04-21 15:00:00,576.1,5.79,39.65,33.12
2025-04-21 16:00:00,332.08,5.35,38.67,49.67
2025-04-21 17:00:00,109.53,3.43,36.2,66.3
2025-04-21 18:00:00,4.25,2.97,31.38,83.31
2025-04-21 19:00:00,0.0,2.86,30.13,99.99
2025-04-21 20:00:00,0.0,2.96,29.07,99.98
2025-04-21 21:00:00,0.0,3.28,27.72,99.98
2025-04-21 22:00:00,0.0,3.58,26.49,99.89
2025-04-21 23:00:00,0.0,3.71,25.47,99.99
2025-04-22 00:00:00,0.0,3.75,24.53,99.95
2025-04-22 01:00:00,0.0,3.76,23.67,99.95
2025-04-22 02:00:00,0.0,3.66,22.8,78.1
2025-04-22 03:00:00,0.0,3.55,22.01,99.13
2025-04-22 04:00:00,0.0,3.42,21.34,98.47
2025-04-22 05:00:00,7.05,3.29,20.94,87.62
2025-04-22 06:00:00,118.62,3.24,24.24,74.08
2025-04-22 07:00:00,297.65,3.5,27.81,64.22
2025-04-22 08:00:00,497.8,3.07,32.73,53.47
2025-04-22 09:00:00,686.15,4.02,37.34,42.78
2025-04-22 10:00:00,838.25,4.25,38.91,32.22
2025-04-22 11:00:00,952.1,4.54,40.09,21.57
2025-04-22 12:00:00,991.1,4.88,40.81,10.94
2025-04-22 13:00:00,961.62,5.28,41.13,0.04
2025-04-22 14:00:00,787.78,5.55,40.92,16.43
2025-04-22 15:00:00,571.9,5.64,40.25,32.65
2025-04-22 16:00:00,334.67,5.48,39.07,49.15
2025-04-22 17:00:00,118.03,3.64,36.12,65.56
2025-04-22 18:00:00,5.12,3.52,30.51,83.34
2025-04-22 19:00:00,0.0,3.63,28.66,100.0
2025-04-22 20:00:00,0.0,3.67,27.42,100.0
2025-04-22 21:00:00,0.0,3.71,26.31,99.99
2025-04-22 22:00:00,0.0,3.71,25.33,99.97
2025-04-22 23:00:00,0.0,3.71,24.46,99.97
2025-04-23 00:00:00,0.0,3.66,23.66,99.86
2025-04-23 01:00:00,0.0,3.58,22.96,78.25
2025-04-23 02:00:00,0.0,3.53,22.27,99.73
2025-04-23 03:00:00,0.0,3.54,21.59,97.54
2025-04-23 04:00:00,0.0,3.58,20.95,99.84
2025-04-23 05:00:00,7.25,3.6,20.59,88.85
2025-04-23 06:00:00,134.12,3.47,23.99,74.43
2025-04-23 07:00:00,323.8,4.67,28.12,64.84
2025-04-23 08:00:00,537.6,4.49,32.73,53.91
2025-04-23 09:00:00,723.58,5.96,37.09,42.88
2025-04-23 10:00:00,872.33,6.08,38.54,32.17
2025-04-23 11:00:00,972.12,6.17,39.56,21.45
2025-04-23 12:00:00,1009.78,6.28,40.25,10.89
2025-04-23 13:00:00,979.55,6.45,40.62,0.08
2025-04-23 14:00:00,799.9,6.41,40.55,16.09
2025-04-23 15:00:00,577.22,6.16,39.94,31.74
2025-04-23 16:00:00,332.05,5.71,38.82,47.49
2025-04-23 17:00:00,112.4,3.5,35.75,63.12
2025-04-23 18:00:00,4.4,3.01,30.73,82.45
2025-04-23 19:00:00,0.0,2.54,30.23,98.94
2025-04-23 20:00:00,0.0,2.13,30.04,99.4
2025-04-23 21:00:00,0.0,2.1,29.16,99.98
2025-04-23 22:00:00,0.0,2.53,27.64,99.97
2025-04-23 23:00:00,0.0,3.17,25.67,99.77
2025-04-24 00:00:00,0.0,3.65,24.22,99.86
2025-04-24 01:00:00,0.0,3.9,23.61,85.45
2025-04-24 02:00:00,0.0,3.93,23.24,99.65
2025-04-24 03:00:00,0.0,3.88,22.77,99.65
2025-04-24 04:00:00,0.0,3.81,22.19,99.67
2025-04-24 05:00:00,7.38,3.7,21.74,87.18
2025-04-24 06:00:00,132.12,4.4,24.9,70.56
2025-04-24 07:00:00,318.17,4.92,28.25,60.29
2025-04-24 08:00:00,529.03,5.04,33.53,48.07
2025-04-24 09:00:00,721.15,6.2,38.48,35.59
2025-04-24 10:00:00,872.1,6.0,40.13,24.03
2025-04-24 11:00:00,983.25,5.79,41.24,12.54
2025-04-24 12:00:00,1024.22,5.6,41.92,0.22
2025-04-24 13:00:00,895.75,5.46,42.19,14.33
2025-04-24 14:00:00,720.45,5.38,41.99,28.12
2025-04-24 15:00:00,513.7,5.34,41.4,42.2
2025-04-24 16:00:00,295.85,5.23,40.37,56.38
2025-04-24 17:00:00,106.25,3.56,37.83,70.59
2025-04-24 18:00:00,4.75,3.35,32.64,85.71
2025-04-24 19:00:00,0.0,3.62,30.97,99.98
2025-04-24 20:00:00,0.0,3.82,29.91,99.94
2025-04-24 21:00:00,0.0,4.03,29.02,99.88
2025-04-24 22:00:00,0.0,4.34,28.24,99.88
2025-04-24 23:00:00,0.0,4.67,27.48,99.87
2025-04-25 00:00:00,0.0,4.88,26.7,99.89
2025-04-25 01:00:00,0.0,4.81,25.9,92.55
2025-04-25 02:00:00,0.0,4.54,25.12,99.94
2025-04-25 03:00:00,0.0,4.33,24.42,99.94
2025-04-25 04:00:00,0.0,4.17,23.8,99.83
2025-04-25 05:00:00,8.57,4.06,23.4,89.3
2025-04-25 06:00:00,121.2,5.39,25.78,77.58
2025-04-25 07:00:00,323.05,5.19,28.72,66.93
2025-04-25 08:00:00,546.05,4.93,33.29,56.37
2025-04-25 09:00:00,741.33,5.61,38.18,46.04
2025-04-25 10:00:00,885.47,5.54,40.81,35.77
2025-04-25 11:00:00,947.22,5.33,41.88,25.77
2025-04-25 12:00:00,795.7,5.24,42.41,49.65
2025-04-25 13:00:00,870.28,5.21,42.58,39.34
2025-04-25 14:00:00,738.75,4.91,42.29,29.79
2025-04-25 15:00:00,546.62,4.5,41.7,28.95
2025-04-25 16:00:00,306.15,4.14,40.63,45.64
2025-04-25 17:00:00,108.1,2.92,38.53,63.22
2025-04-25 18:00:00,5.25,2.66,34.5,81.68
2025-04-25 19:00:00,0.0,2.85,33.01,99.61
2025-04-25 20:00:00,0.0,2.96,31.99,99.51
2025-04-25 21:00:00,0.0,3.03,31.04,99.54
2025-04-25 22:00:00,0.0,3.02,30.19,99.61
2025-04-25 23:00:00,0.0,3.01,29.38,99.57
2025-04-26 00:00:00,0.0,3.12,28.49,92.81
2025-04-26 01:00:00,0.0,3.37,27.55,99.33
2025-04-26 02:00:00,0.0,3.43,26.6,84.45
2025-04-26 03:00:00,0.0,3.33,25.77,98.97
2025-04-26 04:00:00,0.0,3.19,25.06,98.43
2025-04-26 05:00:00,9.75,2.98,24.64,79.82
2025-04-26 06:00:00,133.38,3.72,26.82,59.3
2025-04-26 07:00:00,340.52,3.68,29.14,40.43
2025-04-26 08:00:00,571.28,3.46,32.63,23.8
2025-04-26 09:00:00,705.6,3.86,36.58,41.96
2025-04-26 10:00:00,772.55,3.91,39.33,53.42
2025-04-26 11:00:00,770.8,3.85,40.34,75.92
2025-04-26 12:00:00,718.62,3.72,40.84,71.54
2025-04-26 13:00:00,670.6,3.55,40.95,65.44
2025-04-26 14:00:00,525.08,3.3,40.58,72.64
2025-04-26 15:00:00,333.73,2.85,39.87,90.87
2025-04-26 16:00:00,188.18,2.28,38.87,92.62
2025-04-26 17:00:00,70.82,1.33,37.15,94.04
2025-04-26 18:00:00,3.5,0.63,34.92,97.03
2025-04-26 19:00:00,0.0,0.74,33.88,99.53
2025-04-26 20:00:00,0.0,1.33,32.84,99.38
2025-04-26 21:00:00,0.0,1.99,31.57,99.53
2025-04-26 22:00:00,0.0,2.73,29.97,98.98
2025-04-26 23:00:00,0.0,3.24,29.17,97.99
2025-04-27 00:00:00,0.0,3.96,28.51,91.16
2025-04-27 01:00:00,0.0,3.86,27.61,84.53
2025-04-27 02:00:00,0.0,3.72,26.91,66.49
2025-04-27 03:00:00,0.0,3.54,25.84,98.06
2025-04-27 04:00:00,0.0,3.33,25.01,99.58
2025-04-27 05:00:00,8.45,3.16,24.38,88.66
2025-04-27 06:00:00,118.25,3.7,26.45,73.29
2025-04-27 07:00:00,291.42,3.72,29.44,64.5
2025-04-27 08:00:00,500.05,2.8,34.34,53.91
2025-04-27 09:00:00,693.33,1.65,37.68,43.0
2025-04-27 10:00:00,840.92,1.19,39.48,32.57
2025-04-27 11:00:00,942.92,1.11,40.76,22.06
2025-04-27 12:00:00,962.33,1.52,41.5,11.86
2025-04-27 13:00:00,908.22,2.13,41.79,1.33
2025-04-27 14:00:00,768.15,2.65,41.72,1.52
2025-04-27 15:00:00,560.6,3.06,41.19,20.94
2025-04-27 16:00:00,329.38,3.31,40.21,40.43
2025-04-27 17:00:00,117.8,2.44,37.99,60.08
2025-04-27 18:00:00,6.2,2.51,33.73,80.28
2025-04-27 19:00:00,0.0,2.86,32.07,99.99
2025-04-27 20:00:00,0.0,3.05,30.91,99.97
2025-04-27 21:00:00,0.0,3.16,29.75,99.97
2025-04-27 22:00:00,0.0,3.28,28.6,99.96
2025-04-27 23:00:00,0.0,3.34,27.48,99.96
2025-04-28 00:00:00,0.0,3.34,26.45,99.97
2025-04-28 01:00:00,0.0,3.3,25.53,77.59
2025-04-28 02:00:00,0.0,3.28,24.72,99.97
2025-04-28 03:00:00,0.0,3.28,23.99,99.96
2025-04-28 04:00:00,0.0,3.36,23.34,99.85
2025-04-28 05:00:00,12.0,3.56,22.99,88.91
2025-04-28 06:00:00,145.77,5.01,25.35,75.59
2025-04-28 07:00:00,343.77,4.77,28.5,66.12
2025-04-28 08:00:00,557.12,4.68,33.56,55.43
2025-04-28 09:00:00,744.53,3.85,37.7,44.74
2025-04-28 10:00:00,883.55,2.54,40.11,34.02
2025-04-28 11:00:00,972.88,1.56,41.6,23.16
2025-04-28 12:00:00,981.95,1.22,42.48,12.31
2025-04-28 13:00:00,924.58,1.65,42.86,1.34
2025-04-28 14:00:00,758.2,2.45,42.9,17.62
2025-04-28 15:00:00,551.3,3.38,42.48,33.63
2025-04-28 16:00:00,332.5,4.22,41.53,48.48
2025-04-28 17:00:00,116.7,3.68,39.32,66.47
2025-04-28 18:00:00,6.53,3.46,34.49,83.5
2025-04-28 19:00:00,0.0,3.82,32.68,99.95
2025-04-28 20:00:00,0.0,3.83,31.48,99.92
2025-04-28 21:00:00,0.0,3.73,30.2,99.85
2025-04-28 22:00:00,0.0,3.59,28.94,99.89
2025-04-28 23:00:00,0.0,3.54,27.78,99.62
2025-04-29 00:00:00,0.0,3.71,26.75,99.87
2025-04-29 01:00:00,0.0,4.12,25.86,80.54
2025-04-29 02:00:00,0.0,4.48,24.97,98.37
2025-04-29 03:00:00,0.0,4.49,24.08,98.32
2025-04-29 04:00:00,0.0,4.27,23.25,99.13
2025-04-29 05:00:00,10.57,4.13,22.77,86.77
2025-04-29 06:00:00,136.07,5.44,24.87,71.62
2025-04-29 07:00:00,317.98,4.97,27.98,61.14
2025-04-29 08:00:00,526.15,5.16,32.5,49.05
2025-04-29 09:00:00,720.1,4.75,36.5,37.0
2025-04-29 10:00:00,875.85,3.94,38.83,24.88
2025-04-29 11:00:00,978.17,3.42,40.37,12.62
2025-04-29 12:00:00,1006.85,3.13,41.31,0.18
2025-04-29 13:00:00,917.42,2.99,41.72,14.45
2025-04-29 14:00:00,762.38,2.82,41.73,28.54
2025-04-29 15:00:00,554.17,2.58,41.3,42.67
2025-04-29 16:00:00,320.27,2.39,40.4,56.87
2025-04-29 17:00:00,112.5,1.93,38.34,71.03
2025-04-29 18:00:00,6.07,2.71,34.1,85.72
2025-04-29 19:00:00,0.0,3.44,32.35,99.99
2025-04-29 20:00:00,0.0,4.04,31.36,99.99
2025-04-29 21:00:00,0.0,4.42,30.28,99.99
2025-04-29 22:00:00,0.0,4.61,29.17,99.99
2025-04-29 23:00:00,0.0,4.63,28.14,99.98
2025-04-30 00:00:00,0.0,4.46,27.18,99.44
2025-04-30 01:00:00,0.0,4.23,26.29,26.95
2025-04-30 02:00:00,0.0,4.04,25.48,99.48
2025-04-30 03:00:00,0.0,3.92,24.71,99.48
2025-04-30 04:00:00,0.0,3.82,23.99,96.9
2025-04-30 05:00:00,12.75,3.87,23.52,84.8
2025-04-30 06:00:00,139.57,5.21,25.13,71.88
2025-04-30 07:00:00,341.8,5.01,28.02,59.95
2025-04-30 08:00:00,562.92,5.76,32.76,48.06
2025-04-30 09:00:00,757.45,5.5,36.12,36.18
2025-04-30 10:00:00,902.5,4.89,38.36,24.28
2025-04-30 11:00:00,964.65,4.06,40.03,12.35
2025-04-30 12:00:00,972.05,3.11,41.23,0.13
2025-04-30 13:00:00,894.38,2.22,41.89,0.76
2025-04-30 14:00:00,750.22,1.36,41.96,1.38
2025-04-30 15:00:00,553.62,0.73,41.61,2.01
2025-04-30 16:00:00,318.6,0.64,40.84,25.4
2025-04-30 17:00:00,113.53,1.1,39.18,50.35
2025-04-30 18:00:00,6.8,2.37,35.32,75.48
2025-04-30 19:00:00,0.0,3.44,33.41,99.99
2025-04-30 20:00:00,0.0,4.67,32.4,99.99
2025-04-30 21:00:00,0.0,5.34,31.14,99.99
2025-04-30 22:00:00,0.0,5.8,30.01,99.99
2025-04-30 23:00:00,0.0,5.86,29.02,99.98
2025-05-01 00:00:00,0.0,5.59,28.17,99.99
2025-05-01 01:00:00,0.0,5.17,27.4,83.43
2025-05-01 02:00:00,0.0,4.65,26.64,99.97
2025-05-01 03:00:00,0.0,4.35,25.97,98.96
2025-05-01 04:00:00,0.0,4.36,25.42,97.91
2025-05-01 05:00:00,13.5,4.73,25.13,0.2
2025-05-01 06:00:00,150.93,5.96,26.5,0.2
2025-05-01 07:00:00,357.48,6.51,29.79,0.2
2025-05-01 08:00:00,575.2,7.51,33.58,0.2
2025-05-01 09:00:00,760.4,7.32,35.91,0.2
2025-05-01 10:00:00,891.2,6.61,37.75,0.2
2025-05-01 11:00:00,976.85,5.66,39.37,0.2
2025-05-01 12:00:00,970.45,4.72,40.51,0.2
2025-05-01 13:00:00,880.25,3.91,41.17,6.01
2025-05-01 14:00:00,731.65,3.22,41.39,21.55
2025-05-01 15:00:00,534.47,2.79,41.12,36.79
2025-05-01 16:00:00,315.77,2.66,40.37,52.57
2025-05-01 17:00:00,117.12,2.67,38.95,68.07
2025-05-01 18:00:00,7.25,2.76,35.07,83.5
2025-05-01 19:00:00,0.0,3.83,33.72,99.15
2025-05-01 20:00:00,0.0,5.02,33.01,98.51
2025-05-01 21:00:00,0.0,5.67,31.97,98.74
2025-05-01 22:00:00,0.0,5.92,30.92,98.84
2025-05-01 23:00:00,0.0,5.89,30.08,99.4
2025-05-02 00:00:00,0.0,5.68,29.45,92.43
2025-05-02 01:00:00,0.0,5.48,28.96,94.49
2025-05-02 02:00:00,0.0,5.31,28.44,83.52
2025-05-02 03:00:00,0.0,5.33,27.76,99.29
2025-05-02 04:00:00,0.0,5.68,27.14,91.99
2025-05-02 05:00:00,12.07,6.2,26.59,92.07
2025-05-02 06:00:00,114.97,6.68,27.24,89.93
2025-05-02 07:00:00,263.45,6.69,29.39,88.41
2025-05-02 08:00:00,447.1,5.65,31.72,86.68
2025-05-02 09:00:00,680.47,4.16,33.85,6.33
2025-05-02 10:00:00,793.85,2.93,35.86,22.85
2025-05-02 11:00:00,905.2,1.66,37.64,38.73
2025-05-02 12:00:00,920.88,0.5,38.91,26.72
2025-05-02 13:00:00,827.6,0.85,39.85,71.48
2025-05-02 14:00:00,705.33,1.61,40.26,27.47
2025-05-02 15:00:00,537.05,2.01,40.14,4.02
2025-05-02 16:00:00,313.73,2.21,39.56,26.08
2025-05-02 17:00:00,111.57,2.46,38.26,48.27
2025-05-02 18:00:00,6.57,2.87,34.92,71.0
2025-05-02 19:00:00,0.0,4.91,33.02,93.37
2025-05-02 20:00:00,0.0,5.89,31.37,97.93
2025-05-02 21:00:00,0.0,5.98,29.95,97.41
2025-05-02 22:00:00,0.0,5.69,28.84,96.39
2025-05-02 23:00:00,0.0,5.35,27.94,98.29
2025-05-03 00:00:00,0.0,5.06,27.2,99.53
2025-05-03 01:00:00,0.0,4.82,26.55,99.47
2025-05-03 02:00:00,0.0,4.71,26.02,98.69
2025-05-03 03:00:00,0.0,4.77,25.68,99.31
2025-05-03 04:00:00,0.0,5.02,25.56,99.55
2025-05-03 05:00:00,10.73,5.39,25.52,93.49
2025-05-03 06:00:00,97.05,6.2,26.7,88.67
2025-05-03 07:00:00,213.73,7.2,29.31,85.52
2025-05-03 08:00:00,380.62,7.41,32.19,79.48
2025-05-03 09:00:00,588.5,6.79,34.79,37.7
2025-05-03 10:00:00,734.3,6.05,37.08,33.33
2025-05-03 11:00:00,842.05,5.42,38.57,26.77
2025-05-03 12:00:00,787.58,5.11,39.93,38.94
2025-05-03 13:00:00,662.0,5.14,40.82,54.67
2025-05-03 14:00:00,240.2,5.58,40.88,80.8
2025-05-03 15:00:00,70.05,6.12,40.14,100.0
2025-05-03 16:00:00,56.4,6.29,39.3,100.0
2025-05-03 17:00:00,30.42,5.44,38.09,100.0
2025-05-03 18:00:00,2.95,3.62,35.5,100.0
2025-05-03 19:00:00,0.0,4.15,34.23,100.0
2025-05-03 20:00:00,0.0,4.74,33.23,100.0
2025-05-03 21:00:00,0.0,5.0,32.18,99.66
2025-05-03 22:00:00,0.0,4.32,31.03,99.64
2025-05-03 23:00:00,0.0,3.62,30.06,99.36
2025-05-04 00:00:00,0.0,2.42,29.17,99.89
2025-05-04 01:00:00,0.0,0.99,28.4,100.0
2025-05-04 02:00:00,0.0,0.73,27.71,98.78
